src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.56.2,192.168.56.1,37780,22,6,2025-08-12 07:17:23,91.170221,128.0023221617506,0.6910151067858001,0.3509918002721525,0.3400233065136477,32,31,5318,6352,970,66,166.1875,210.07981184242811,1066,54,204.90322580645162,259.64123570788354,1066,54,185.23809523809524,236.5658882872461,55963.4195011338,640,620,20,24,1.4704874354838704,90.634706,0.0,11.416313598785825,91.147984,90.636236,0.0,2.940257548387097,16.011028892915675,91.170105,90.63485,0.00061,3.0390034999999997,16.2661462565992,24,22,0,0,1,5,2,46,60,0,0,0.96875,185.23809523809524,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.1875,204.90322580645162,0,32,31,5318,6352
192.168.56.2,192.168.56.1,37796,22,6,2025-08-12 07:17:23,90.898642,77.93295745826434,0.5390619587034094,0.2750316115833722,0.2640303471200373,25,24,3311,3773,970,66,132.44,173.9331089815852,1066,54,157.20833333333334,218.48893548771653,1066,54,144.57142857142858,197.40810313579703,38969.959183673476,500,480,20,14,1.8937217083333333,59.108827,0.0,9.474409340606462,90.898642,59.108827,0.0,3.7874434166666666,13.129061170762911,90.898223,59.109377,5.8e-05,3.952096652173913,13.386671956660642,14,13,0,0,3,7,3,27,45,0,0,0.96,144.57142857142858,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.44,157.20833333333334,0,25,24,3311,3773
192.168.56.2,192.168.56.1,37822,22,6,2025-08-12 07:17:23,91.170711,77.02034922158279,0.5264848707826794,0.2742108701993122,0.2522740005833672,25,23,3303,3719,970,66,132.12,173.9078652620404,1066,54,161.69565217391303,222.1028815236227,1066,54,146.29166666666666,199.0163266264577,39607.4982638889,500,460,20,14,1.9398023617021274,59.118632,0.0,9.592394331121508,91.170633,59.118632,0.0,3.7987763749999996,13.157992217829745,91.170602,59.119375,1.2e-05,4.1441182727272725,13.691056000864954,14,13,0,0,2,7,2,27,44,0,0,0.92,146.29166666666666,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.12,161.69565217391303,0,25,23,3303,3719
192.168.56.2,192.168.56.1,37824,22,6,2025-08-12 07:17:23,91.153395,191.41360560404797,1.0312287326215333,0.5265848847429105,0.5046438478786226,48,46,7941,9507,970,66,165.4375,210.18066695206926,1066,54,206.67391304347825,260.49543552270995,1066,54,185.61702127659575,237.04403515780174,56189.87460389315,960,920,20,36,0.9801440322580643,58.86857,0.0,6.849645722692334,91.145159,58.873292,0.0,1.939258702127659,9.539341090502006,91.153223,58.868721,0.000656,2.025627177777778,9.738899638829587,36,33,0,0,2,7,2,69,90,0,0,0.9583333333333334,185.61702127659575,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.4375,206.67391304347825,0,48,46,7941,9507
192.168.56.2,192.168.56.1,37954,22,6,2025-08-12 07:17:23,90.977976,103.1458426817497,0.50561687589093,0.2638001091604852,0.24181676673044475,24,22,4190,5194,970,66,174.58333333333334,241.88236064022706,1066,54,236.0909090909091,302.1849086375169,1066,54,204.0,274.1207287182848,75142.17391304347,480,440,20,16,2.0217328,90.618686,0.0,13.356498781315477,90.977976,90.622552,0.0,3.9555641739130434,18.47747171741044,90.976595,90.618784,0.000643,4.332218809523811,19.29426807404877,16,14,0,0,1,5,1,30,43,0,0,0.9166666666666666,204.0,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.58333333333334,236.0909090909091,0,24,22,4190,5194
192.168.56.2,192.168.56.1,37984,22,6,2025-08-12 07:17:23,90.948555,146.39045117319347,0.8026515649424006,0.4178186228467291,0.38483294209567154,38,35,6657,6657,970,66,175.18421052631578,235.0564159899936,1066,54,190.2,247.80139513039757,1066,54,182.3835616438356,241.3676573842285,58258.34603115031,760,700,20,26,1.2631743749999997,76.269804,0.0,9.053819213042326,90.94855500000001,76.273266,0.0,2.4580690540540546,12.513648264745402,90.94603,76.269973,0.000589,2.6748832352941174,13.031189278792786,26,23,0,0,2,7,2,49,69,0,0,0.9210526315789473,182.3835616438356,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.18421052631578,190.2,0,38,35,6657,6657
192.168.56.2,192.168.56.1,38026,22,6,2025-08-12 07:17:23,91.243841,129.17036230423486,0.7123768496330618,0.3616682467367852,0.3507086028962766,33,32,5368,6418,970,66,162.66666666666666,207.62344508627862,1066,54,200.5625,256.69241534129907,1066,54,181.3230769230769,233.84380768053825,54682.92639053256,660,640,20,24,1.425685015625,90.684686,0.0,11.245582522510588,91.23967999999999,90.688964,0.0,2.8512399999999993,15.776127608162692,91.24364,90.684844,0.000258,2.943343225806451,16.0193402510998,24,22,0,0,2,5,2,46,62,0,0,0.9696969696969697,181.3230769230769,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.66666666666666,200.5625,0,33,32,5368,6418
192.168.56.2,192.168.56.1,38100,22,6,2025-08-12 07:17:23,91.234989,70.77328633206719,0.4384282876386383,0.21921414381931914,0.21921414381931914,20,20,2966,3491,970,66,148.3,191.46490540044147,1066,54,174.55,235.47812531103605,1066,54,161.425,215.0038240938984,46226.644375,400,400,20,13,2.3393586923076923,90.930485,0.0,14.37138258773763,91.230094,90.930652,0.0,4.801583894736842,20.30082299077627,91.234868,90.930631,5.5e-05,4.801835157894737,20.300757371075996,13,12,0,0,1,5,2,25,37,0,0,1.0,161.425,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.3,174.55,0,20,20,2966,3491
192.168.56.2,192.168.56.1,38122,22,6,2025-08-12 07:17:24,90.974163,70.8003216253828,0.43968527635698057,0.23083477008741482,0.20885050626956578,21,19,3016,3425,970,66,143.61904761904762,187.662685280564,1066,54,180.26315789473685,240.24063421259487,1066,54,161.025,215.03214730593191,46238.824375000004,420,380,20,13,2.332670846153846,90.7417,0.0,14.341841725942688,90.974163,90.745001,0.0,4.54870815,19.7747899255519,90.974013,90.741856,6.2e-05,5.054111833333334,20.782334631650652,13,12,0,0,3,5,2,25,37,0,0,0.9047619047619048,161.025,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.61904761904762,180.26315789473685,0,21,19,3016,3425
192.168.56.2,192.168.56.1,38132,22,6,2025-08-12 07:17:24,91.272913,128.49376243749336,0.7011937922919147,0.3615530491505185,0.3396407431413962,33,31,5376,6352,970,66,162.9090909090909,207.60384238231435,1066,54,204.90322580645162,259.64123570788354,1066,54,183.25,235.19566322532395,55317.0,660,620,20,24,1.4487763968253968,90.714804,0.0,11.336802416079683,91.269434,90.718441,0.0,2.8521698124999997,15.781255785083914,91.272795,90.714935,0.000618,3.0424264999999995,16.280382156121345,24,22,0,0,2,5,2,46,61,0,0,0.9393939393939394,183.25,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.9090909090909,204.90322580645162,0,33,31,5376,6352
